Customer,Age,Gender,Frequency of Purchases,Purchase Amount (USD),Category,Review Rating,Item Purchased,Subscription Status
1542,31,Female,frequent,10935,Electronics,6,Handbag,No
1543,30,Female,occasional,6660,Beauty,5,Blouse,No
1544,36,Male,frequent,15390,Electronics,8,Jeans,No
1545,31,Female,occasional,12622,Home,5,Jewelry,No
1546,37,Female,frequent,4221,Clothing,4,Belt,No
1547,30,Male,rare,5643,Books,3,Sneakers,No
1548,33,Female,rare,8870,Food,5,Hat,No
1549,23,Male,rare,15260,Home,5,Dress,No
1550,29,Female,rare,4708,Health,5,Sneakers,No
1551,30,Female,occasional,1623,Electronics,5,Sunglasses,No
1552,27,Male,rare,3939,Books,5,Handbag,No
1553,25,Male,rare,8618,Books,5,Blouse,No
1554,34,Male,rare,7044,Food,3,Blouse,No
1555,34,Female,rare,6634,Electronics,5,Shorts,No
1556,24,Female,rare,2769,Clothing,5,Shorts,No
1557,32,Female,occasional,11019,Electronics,5,Hoodie,No
1558,25,Male,occasional,3351,Home,4,Backpack,No
1559,25,Male,frequent,14779,Electronics,4,Sunglasses,No
1560,32,Female,rare,10844,Food,5,Scarf,No
1561,27,Male,occasional,11404,Electronics,5,Hat,No
1562,34,Female,occasional,11879,Food,5,Scarf,No
1563,30,Female,rare,4479,Food,4,Scarf,No
1564,32,Female,rare,15064,Books,4,Pants,No
1565,28,Female,rare,2238,Clothing,4,Backpack,No
1566,25,Male,frequent,11426,Clothing,5,Sunglasses,No
1567,34,Female,frequent,6320,Books,5,Sneakers,No
1568,31,Female,rare,16268,Food,7,Backpack,No
1569,29,Male,rare,4852,Clothing,4,Sneakers,No
1570,30,Female,occasional,5955,Electronics,5,Skirt,No
1571,36,Female,frequent,8561,Clothing,6,Pants,No
1572,27,Female,frequent,7665,Home,4,Jewelry,No
1573,27,Male,rare,10489,Electronics,5,Skirt,No
1574,27,Female,frequent,16134,Electronics,6,T-shirt,No
1575,23,Female,rare,4066,Electronics,4,Skirt,No
1576,34,Male,occasional,13272,Books,5,Shirt,No
1577,31,Male,rare,11975,Books,4,Dress,No
1578,31,Male,frequent,12339,Clothing,7,Boots,No
1579,30,Male,rare,2713,Beauty,4,Pants,No
1580,28,Female,rare,2010,Beauty,2,Jacket,No
1581,26,Female,frequent,13747,Books,5,Sneakers,No
1582,34,Male,rare,17779,Clothing,4,Jewelry,No
1583,24,Female,occasional,7416,Electronics,5,Belt,No
1584,32,Female,rare,3930,Home,5,Scarf,No
1585,26,Female,rare,15636,Clothing,5,Blouse,No
1586,31,Female,frequent,10986,Clothing,3,Sweater,No
1587,27,Female,occasional,14240,Books,6,Boots,No
1588,28,Female,rare,17958,Electronics,5,Socks,No
1589,38,Female,rare,6413,Electronics,4,Belt,No
1590,33,Male,rare,2581,Food,5,Sneakers,No
1591,20,Female,occasional,3098,Books,5,Jeans,No
1592,31,Female,occasional,6244,Books,5,Skirt,No
1593,28,Male,frequent,10747,Food,3,Shoes,No
1594,25,Male,occasional,18324,Books,5,Dress,No
1595,31,Male,rare,7986,Electronics,5,Handbag,No
1596,31,Male,frequent,5914,Home,6,Backpack,No
1597,29,Female,rare,7723,Electronics,4,Jewelry,No
1598,39,Male,occasional,7229,Home,6,Hat,No
1599,20,Male,rare,8784,Electronics,3,Jewelry,No
1600,34,Male,occasional,13522,Food,5,Shirt,No
1601,29,Male,occasional,13913,Electronics,5,Boots,No
1602,33,Male,occasional,4100,Electronics,3,Shirt,No
1603,28,Male,rare,1766,Beauty,5,Sunglasses,No
1604,27,Male,occasional,7071,Home,4,Shorts,No
1605,22,Female,occasional,12299,Health,6,Sweater,No
1606,29,Female,rare,8095,Food,5,Belt,No
1607,41,Male,occasional,6758,Electronics,3,T-shirt,No
1608,34,Female,occasional,2982,Food,5,Shorts,No
1609,37,Male,rare,8114,Clothing,4,Sandals,No
1610,34,Male,occasional,5751,Electronics,6,Shirt,No
1611,35,Male,occasional,3438,Clothing,3,Socks,No
1612,34,Female,occasional,11054,Books,5,Pants,No
1613,32,Female,rare,7519,Home,5,Skirt,No
1614,27,Female,frequent,10310,Clothing,4,Jewelry,No
1615,28,Male,rare,9574,Clothing,6,T-shirt,No
1616,23,Female,frequent,11027,Clothing,5,Jewelry,No
1617,30,Female,rare,15401,Books,4,Hat,No
1618,34,Female,rare,9396,Clothing,6,Blouse,No
1619,35,Male,rare,15509,Clothing,5,Sandals,No
1620,30,Female,frequent,5848,Food,5,Handbag,No
1621,28,Female,occasional,13971,Clothing,4,Hat,No
1622,45,Female,frequent,3111,Electronics,5,Scarf,No
1623,33,Female,rare,9705,Food,4,Shorts,No
1624,36,Female,rare,17807,Electronics,4,Backpack,No
1625,28,Female,occasional,10427,Electronics,4,Sweater,No
1626,30,Female,rare,16960,Electronics,6,Skirt,No
1627,32,Female,frequent,7069,Health,5,Sneakers,No
1628,37,Male,rare,8968,Clothing,5,Sunglasses,No
1629,29,Male,rare,5216,Electronics,5,Dress,No
1630,34,Male,occasional,8758,Clothing,6,Blouse,No
1631,21,Female,frequent,12698,Electronics,5,Shoes,No
1632,28,Male,occasional,8720,Clothing,3,Sweater,No
1633,24,Female,occasional,8819,Electronics,5,Gloves,No
1634,35,Male,occasional,14348,Books,4,Socks,No
1635,29,Male,occasional,7534,Food,4,Coat,No
1636,28,Male,frequent,2149,Books,5,Sunglasses,No
1637,36,Male,rare,6307,Books,6,Boots,No
1638,35,Male,occasional,7743,Food,5,Dress,No
1639,26,Male,occasional,6458,Clothing,4,Jacket,No
1640,32,Male,occasional,5938,Books,5,Gloves,No
1641,25,Female,occasional,8070,Clothing,6,Scarf,No
1642,28,Female,rare,20614,Beauty,5,Hoodie,No
1643,37,Female,occasional,1809,Food,5,Coat,No
1644,36,Female,frequent,12631,Home,4,Scarf,No
1645,35,Female,occasional,16143,Electronics,5,Coat,No
1646,27,Male,rare,15362,Electronics,5,Scarf,No
1647,22,Female,rare,14251,Electronics,5,Handbag,No
1648,25,Male,rare,15260,Health,6,Boots,No
1649,34,Female,rare,7257,Books,5,Pants,No
1650,29,Male,rare,11363,Food,3,T-shirt,No
1651,20,Male,occasional,19466,Electronics,4,Scarf,No
1652,29,Female,occasional,6103,Books,4,Coat,No
1653,36,Male,occasional,13520,Food,5,Sweater,No
1654,33,Male,frequent,4995,Electronics,5,Belt,No
1655,26,Male,frequent,7508,Books,4,Belt,No
1656,23,Female,rare,1918,Health,6,Sweater,No
1657,26,Male,occasional,17968,Health,5,Blouse,No
1658,30,Female,rare,9504,Books,5,Skirt,No
1659,34,Male,rare,5537,Clothing,5,Jewelry,No
1660,21,Male,occasional,4110,Books,3,Gloves,No
1661,35,Male,rare,15665,Food,4,T-shirt,No
1662,30,Male,rare,15644,Clothing,3,Gloves,No
1663,33,Male,occasional,2917,Electronics,5,Sunglasses,No
1664,23,Male,rare,15938,Clothing,5,Shirt,No
1665,27,Male,frequent,10395,Beauty,8,Handbag,No
1666,28,Female,rare,4877,Clothing,4,Jacket,No
1667,35,Male,rare,14192,Food,5,Skirt,No
1668,35,Female,rare,6120,Books,4,Handbag,No
1669,32,Female,frequent,12739,Electronics,6,Blouse,No
1670,37,Male,rare,12456,Food,5,T-shirt,No
1671,28,Female,frequent,10464,Electronics,5,Pants,No
1672,35,Male,rare,3221,Food,5,Hoodie,No
1673,30,Male,rare,2628,Food,4,Boots,No
1674,27,Male,rare,3635,Electronics,6,Blouse,No
1675,34,Female,rare,9907,Electronics,3,Coat,No
1676,36,Female,rare,10474,Home,5,Pants,No
1677,34,Male,frequent,5534,Electronics,4,Sunglasses,No
1678,28,Male,rare,13147,Beauty,3,Jeans,No
1679,28,Female,rare,6434,Clothing,6,Pants,No
1680,36,Male,occasional,13556,Clothing,4,Dress,No
1681,32,Female,rare,15809,Books,6,Shoes,No
1682,34,Female,rare,3979,Clothing,4,Sneakers,No
1683,28,Female,occasional,8287,Books,5,Socks,No
1684,36,Male,frequent,12198,Electronics,5,Coat,No
1685,26,Female,frequent,4262,Clothing,5,Shirt,No
1686,33,Male,rare,4924,Clothing,4,Blouse,No
1687,26,Male,rare,2714,Clothing,5,Gloves,No
1688,19,Female,rare,9518,Food,4,Skirt,No
1689,24,Female,rare,10330,Electronics,5,Handbag,No
1690,31,Female,frequent,11409,Clothing,6,Shirt,No
1691,34,Female,frequent,3645,Home,7,Coat,No
1692,22,Female,frequent,23483,Electronics,4,Shoes,No
1693,24,Male,rare,5393,Beauty,4,Handbag,No
1694,38,Male,frequent,15569,Electronics,7,Jacket,No
1695,28,Male,frequent,5169,Electronics,6,Shirt,No
1696,32,Male,occasional,14527,Books,5,Hat,No
1697,28,Male,occasional,6608,Books,5,Sunglasses,No
1698,29,Male,rare,17045,Electronics,4,Shirt,No
1699,30,Male,rare,10115,Clothing,6,Belt,No
1700,30,Female,occasional,13771,Electronics,5,Sweater,No
1701,29,Male,frequent,3960,Electronics,6,Hoodie,No
1702,28,Female,occasional,7914,Books,5,Handbag,No
1703,16,Female,rare,13235,Electronics,6,Jeans,No
1704,38,Female,rare,15045,Food,8,Backpack,No
1705,38,Male,rare,5682,Electronics,4,Sneakers,No
1706,25,Female,rare,7507,Electronics,4,Jewelry,No
1707,29,Male,frequent,7090,Beauty,4,Sunglasses,No
1708,36,Male,rare,18440,Clothing,4,Shorts,No
1709,34,Male,frequent,7632,Food,6,Boots,No
1710,36,Female,rare,20487,Food,3,Skirt,No
1711,25,Female,rare,6653,Food,4,Pants,No
1712,42,Female,occasional,5569,Electronics,6,T-shirt,No
1713,25,Female,rare,3008,Electronics,6,T-shirt,No
1714,33,Female,rare,3283,Books,6,Jacket,No
1715,31,Female,frequent,2708,Clothing,6,Jeans,No
1716,28,Female,rare,9489,Food,5,Dress,No
1717,28,Female,rare,6449,Clothing,3,Blouse,No
1718,26,Male,rare,6005,Electronics,5,Hoodie,No
1719,37,Male,occasional,15313,Electronics,6,T-shirt,No
1720,30,Male,occasional,12527,Clothing,4,Sweater,No
1721,31,Female,occasional,9639,Books,4,Shorts,No
1722,31,Male,rare,14325,Books,3,Jewelry,No
1723,28,Female,frequent,13809,Food,6,T-shirt,No
1724,25,Male,rare,17793,Health,3,Scarf,No
1725,31,Female,frequent,15242,Electronics,7,Shoes,No
1726,21,Female,frequent,14750,Clothing,5,Sunglasses,No
1727,24,Male,occasional,5519,Clothing,6,Coat,No
1728,25,Female,frequent,14230,Electronics,6,Blouse,No
1729,25,Female,rare,9886,Clothing,5,Jeans,No
1730,30,Male,occasional,13812,Home,3,Shorts,No
1731,37,Male,rare,14192,Home,4,Shirt,No
1732,23,Male,rare,12878,Electronics,4,Backpack,No
1733,32,Female,frequent,2729,Clothing,5,Belt,No
1734,34,Male,occasional,8454,Electronics,5,Blouse,No
1735,26,Female,rare,10124,Electronics,4,Jeans,No
1736,30,Female,rare,5350,Beauty,5,Dress,No
1737,34,Male,occasional,7715,Books,4,Shorts,No
1738,29,Male,occasional,6423,Health,6,Jewelry,No
1739,29,Female,rare,10619,Beauty,6,Handbag,No
1740,31,Female,occasional,4163,Clothing,3,Jewelry,No
1741,30,Female,frequent,8595,Health,5,Pants,No
1742,28,Female,rare,13953,Books,7,Pants,No
1743,29,Female,rare,15767,Books,4,Sandals,No
1744,38,Female,rare,6214,Clothing,5,Skirt,No
1745,34,Female,rare,12182,Electronics,6,Sunglasses,No
1746,26,Female,occasional,4941,Food,4,Skirt,No
1747,24,Male,rare,15911,Electronics,5,Handbag,No
1748,28,Female,frequent,16339,Beauty,3,Coat,No
1749,36,Female,rare,13525,Home,4,Skirt,No
1750,31,Male,rare,4244,Electronics,6,Hoodie,No
1751,27,Female,rare,4577,Food,6,Sunglasses,No
1752,34,Male,occasional,2477,Books,5,Sweater,No
1753,29,Male,frequent,5710,Electronics,7,Boots,No
1754,25,Female,occasional,3100,Clothing,6,Skirt,No
1755,32,Female,rare,12867,Home,5,Dress,No
1756,37,Male,rare,11848,Clothing,4,Belt,No
1757,32,Male,occasional,19125,Books,6,Jewelry,No
1758,31,Female,rare,12004,Electronics,5,Dress,No
1759,27,Female,rare,6623,Home,7,Hat,No
1760,33,Female,frequent,9042,Clothing,5,Sweater,No
1761,25,Female,frequent,13119,Food,6,Skirt,No
1762,23,Male,rare,10164,Electronics,4,Hoodie,No
1763,30,Male,rare,15047,Electronics,5,Sandals,No
1764,30,Male,rare,6478,Clothing,5,Jewelry,No
1765,41,Male,frequent,3893,Health,4,Dress,No
1766,25,Female,occasional,10170,Home,7,Hoodie,No
1767,31,Male,frequent,6076,Electronics,6,Sweater,No
1768,34,Male,rare,10724,Electronics,5,Jewelry,No
1769,35,Female,frequent,9519,Clothing,4,Sandals,No
1770,30,Male,occasional,6035,Health,5,Socks,No
1771,27,Male,rare,10464,Electronics,5,Backpack,No
1772,30,Female,rare,10464,Clothing,5,Shirt,No
1773,39,Male,occasional,7487,Health,4,Shoes,No
1774,32,Male,rare,12632,Books,5,Coat,No
1775,21,Male,frequent,18229,Health,5,Sweater,No
1776,36,Male,occasional,11987,Electronics,3,Jacket,No
1777,32,Male,rare,11613,Home,5,Jacket,No
1778,30,Female,rare,10938,Electronics,5,Sneakers,No
1779,30,Female,rare,2600,Health,6,Belt,No
1780,29,Male,frequent,4297,Food,5,Scarf,No
1781,31,Male,rare,7140,Clothing,6,Jewelry,No
1782,28,Male,occasional,14685,Food,5,T-shirt,No
1783,31,Female,rare,9701,Electronics,4,Pants,No
1784,26,Male,occasional,11562,Electronics,5,Handbag,No
1785,31,Male,occasional,18040,Health,5,Backpack,No
1786,35,Male,frequent,15000,Clothing,6,Gloves,No
1787,32,Male,occasional,2115,Books,5,Jacket,No
1788,35,Male,frequent,7098,Beauty,4,Sweater,No
1789,25,Male,rare,9828,Electronics,4,Blouse,No
1790,30,Male,rare,15622,Books,6,Blouse,No
1791,33,Male,rare,13306,Home,4,Gloves,No
1792,25,Female,occasional,2600,Clothing,4,Jeans,No
1793,37,Male,occasional,15303,Electronics,6,Sneakers,No
1794,25,Female,occasional,9961,Home,5,Hat,No
1795,31,Female,rare,3965,Books,3,Backpack,No
1796,31,Male,occasional,16644,Beauty,5,Jeans,No
1797,31,Male,rare,1809,Food,6,Skirt,No
1798,29,Female,frequent,10643,Food,5,Belt,No
1799,32,Female,occasional,13021,Clothing,5,Dress,No
1800,25,Female,occasional,5086,Clothing,5,Hoodie,No
1801,24,Female,rare,3367,Electronics,5,Coat,No
1802,27,Male,occasional,19967,Electronics,5,Sweater,No
1803,30,Male,occasional,9840,Food,6,Shorts,No
1804,36,Male,occasional,4563,Health,4,Sneakers,No
1805,37,Male,rare,8039,Clothing,5,Sweater,No
1806,31,Female,frequent,17804,Clothing,5,T-shirt,No
1807,32,Male,frequent,9067,Food,6,Handbag,No
1808,29,Female,rare,14588,Food,6,Sneakers,No
1809,30,Female,rare,8682,Electronics,5,Jacket,No
1810,24,Male,rare,20159,Home,5,Backpack,No
1811,31,Female,rare,6425,Electronics,4,Jeans,No
1812,28,Male,rare,2855,Electronics,5,Belt,No
1813,31,Female,rare,15439,Food,5,Boots,No
1814,28,Male,rare,5114,Books,4,Shorts,No
1815,27,Female,rare,6194,Electronics,3,Jeans,No
1816,29,Female,rare,8494,Beauty,4,Shoes,No
1817,28,Female,frequent,11847,Electronics,5,Hat,No
1818,35,Male,rare,2242,Clothing,4,T-shirt,No
1819,31,Female,rare,16461,Electronics,5,Sunglasses,No
1820,32,Female,occasional,10158,Books,5,Socks,No
1821,24,Female,rare,17404,Beauty,6,Shirt,No
1822,37,Female,rare,9877,Electronics,4,Shorts,No
1823,31,Male,rare,13679,Home,7,Shirt,No
1824,26,Female,rare,1963,Books,5,Socks,No
1825,31,Female,rare,16307,Books,5,Pants,No
1826,34,Female,occasional,2769,Health,4,Boots,No
1827,24,Female,rare,11791,Clothing,4,T-shirt,No
1828,38,Male,rare,2047,Electronics,5,T-shirt,No
1829,29,Female,occasional,21472,Beauty,7,Coat,No
1830,35,Male,rare,11845,Books,4,Hat,No
1831,30,Male,rare,18974,Books,5,Sunglasses,No
1832,29,Male,rare,9003,Electronics,4,Blouse,No
1833,22,Male,rare,8529,Electronics,3,Jewelry,No
1834,25,Female,frequent,8569,Electronics,6,Jewelry,No
1835,30,Male,frequent,11894,Clothing,6,Skirt,No
1836,34,Male,frequent,8509,Beauty,5,Scarf,No
1837,22,Female,rare,6294,Food,5,Pants,No
1838,36,Male,frequent,6562,Electronics,5,Hat,No
1839,36,Female,frequent,13835,Electronics,5,Gloves,No
1840,25,Female,rare,12477,Clothing,4,Shirt,No
1841,32,Male,rare,2888,Food,4,Sandals,No
1842,25,Male,rare,13444,Clothing,5,Socks,No
1843,29,Female,rare,8405,Electronics,3,Handbag,No
1844,34,Male,rare,8535,Food,5,Jacket,No
1845,34,Female,rare,5784,Home,5,Shorts,No
1846,26,Male,frequent,15248,Food,3,Sandals,No
1847,28,Female,occasional,11261,Books,5,Scarf,No
1848,26,Male,frequent,14548,Electronics,5,Sandals,No
1849,32,Male,frequent,2776,Electronics,6,Jeans,No
1850,23,Female,rare,6637,Electronics,5,Skirt,No
1851,18,Male,rare,13950,Books,6,Gloves,No
1852,37,Male,occasional,8383,Books,5,Skirt,No
1853,40,Female,occasional,13379,Food,4,Sweater,No
1854,28,Male,rare,12707,Clothing,6,Blouse,No
1855,33,Male,rare,5201,Clothing,6,Sweater,No
1856,30,Female,occasional,3659,Clothing,4,Shirt,No
1857,37,Female,rare,8620,Electronics,4,Jewelry,No
1858,32,Female,rare,6431,Health,4,T-shirt,No
1859,31,Male,occasional,6630,Books,5,Scarf,No
1860,22,Female,rare,9412,Beauty,7,Belt,No
1861,35,Female,frequent,7282,Clothing,4,T-shirt,No
1862,28,Female,rare,13439,Home,5,Sneakers,No
1863,24,Male,rare,3943,Health,5,Gloves,No
1864,29,Female,rare,14053,Food,5,Sandals,No
1865,29,Female,occasional,14684,Beauty,5,Backpack,No
1866,35,Male,rare,5619,Books,5,Pants,No
1867,25,Female,rare,3933,Electronics,4,T-shirt,No
1868,28,Female,frequent,1986,Clothing,5,Skirt,No
1869,37,Male,rare,13631,Electronics,4,Gloves,No
1870,36,Male,frequent,6716,Food,8,Blouse,No
1871,35,Male,frequent,5863,Books,4,Blouse,No
1872,37,Female,rare,6875,Clothing,5,Jeans,No
1873,31,Male,occasional,9509,Electronics,4,T-shirt,No
1874,27,Male,rare,12236,Electronics,6,Sweater,No
1875,32,Female,occasional,4943,Books,5,Pants,No
1876,35,Female,occasional,11749,Clothing,5,Boots,No
1877,41,Female,rare,9604,Electronics,5,Skirt,No
1878,21,Female,occasional,2185,Clothing,4,Gloves,No
1879,31,Male,occasional,2178,Food,4,Socks,No
1880,33,Male,frequent,5282,Books,5,T-shirt,No
1881,30,Female,rare,3302,Electronics,5,Blouse,No
1882,23,Male,occasional,9498,Home,6,Blouse,No
1883,33,Female,rare,2394,Clothing,3,Scarf,No
1884,27,Male,occasional,10995,Home,7,Backpack,No
1885,32,Male,occasional,10726,Books,6,Shorts,No
1886,34,Female,rare,16781,Books,6,Jewelry,No
1887,36,Male,occasional,5437,Electronics,5,Gloves,No
1888,23,Female,frequent,5399,Food,5,Hoodie,No
1889,35,Male,rare,14084,Clothing,5,Hoodie,No
1890,27,Male,occasional,6196,Clothing,5,Skirt,No
1891,24,Male,occasional,10275,Books,6,Sunglasses,No
1892,36,Male,occasional,7013,Books,5,Jewelry,No
1893,35,Male,rare,12682,Electronics,6,Jacket,No
1894,29,Male,occasional,2937,Clothing,5,Dress,No
1895,33,Male,frequent,4153,Electronics,3,Hoodie,No
1896,26,Male,rare,10154,Home,4,Jeans,No
1897,29,Male,rare,13150,Books,6,Sandals,No
1898,30,Male,occasional,11723,Food,5,Sunglasses,No
1899,29,Female,rare,6446,Beauty,4,Pants,No
1900,33,Male,occasional,16494,Beauty,4,Shorts,No
1901,37,Male,rare,10176,Home,6,Jewelry,No
1902,28,Female,frequent,10530,Clothing,4,Socks,No
1903,30,Female,occasional,10216,Beauty,5,Sandals,No
1904,37,Female,rare,10099,Books,4,Pants,No
1905,29,Male,frequent,11841,Clothing,3,T-shirt,No
1906,18,Male,frequent,9212,Books,5,Boots,No
1907,32,Female,rare,12314,Clothing,3,Backpack,No
1908,26,Female,frequent,5093,Electronics,5,Skirt,No
1909,26,Female,rare,10547,Food,5,Scarf,No
1910,36,Female,frequent,14716,Clothing,5,Sweater,No
1911,41,Female,frequent,12540,Books,5,Sandals,No
1912,25,Male,occasional,2855,Food,4,Jewelry,No
1913,35,Female,rare,3779,Home,5,Sweater,No
1914,30,Male,rare,17807,Food,7,Skirt,No
1915,31,Female,occasional,4459,Health,6,Shorts,No
1916,35,Male,rare,4896,Books,6,Backpack,No
1917,31,Female,rare,4126,Electronics,5,Hoodie,No
1918,26,Male,frequent,2541,Health,3,Skirt,No
1919,28,Female,rare,6313,Food,3,Skirt,No
1920,33,Male,rare,2488,Health,4,Backpack,No
1921,20,Male,occasional,5433,Electronics,8,Blouse,No
1922,35,Female,frequent,3642,Books,6,Shirt,No
1923,23,Male,rare,5435,Clothing,6,Gloves,No
1924,30,Female,rare,8081,Food,4,Sandals,No
1925,29,Male,occasional,15747,Electronics,7,Jacket,No
1926,36,Female,rare,14128,Food,5,Sneakers,No
1927,31,Female,rare,13273,Books,4,Backpack,No
1928,30,Male,occasional,11260,Health,5,Pants,No
1929,33,Male,occasional,13797,Clothing,5,Sunglasses,No
1930,26,Female,occasional,17583,Clothing,8,Jeans,No
1931,29,Male,frequent,14865,Electronics,6,Pants,No
1932,35,Female,rare,3572,Clothing,5,Jewelry,No
1933,33,Male,rare,7491,Clothing,6,Hoodie,No
1934,24,Male,rare,15595,Electronics,5,Sandals,No
1935,33,Female,rare,9137,Electronics,6,Jacket,No
1936,24,Male,frequent,16821,Electronics,4,Blouse,No
1937,27,Female,rare,8530,Health,5,Jewelry,No
1938,35,Male,rare,12450,Books,5,Socks,No
1939,20,Male,rare,9939,Health,4,Jeans,No
1940,22,Female,rare,3011,Clothing,5,Gloves,No
1941,36,Female,rare,2550,Beauty,4,Hat,No
1942,26,Male,occasional,14450,Beauty,5,Shoes,No
1943,36,Female,occasional,16359,Home,7,Pants,No
1944,29,Female,occasional,2472,Books,4,Socks,No
1945,32,Female,rare,2459,Books,5,Hoodie,No
1946,34,Female,rare,9939,Electronics,6,Hoodie,No
1947,27,Female,rare,15200,Electronics,5,Pants,No
1948,29,Male,frequent,7921,Electronics,3,Shirt,No
1949,28,Male,rare,3491,Clothing,6,T-shirt,No
1950,43,Male,rare,13021,Food,5,Dress,No
1951,31,Female,rare,8295,Books,3,Backpack,No
1952,32,Female,occasional,11656,Food,6,Gloves,No
1953,28,Female,occasional,11614,Health,5,Shoes,No
1954,29,Male,rare,16355,Electronics,5,Skirt,No
1955,36,Female,rare,4600,Health,8,Gloves,No
1956,28,Female,frequent,17905,Health,5,Hoodie,No
1957,30,Male,rare,6993,Health,4,Socks,No
1958,32,Male,occasional,4911,Electronics,5,Gloves,No
1959,28,Male,occasional,12668,Clothing,6,Shorts,No
1960,39,Male,rare,19185,Electronics,4,Shoes,No
1961,24,Female,frequent,5729,Food,5,Jeans,No
1962,39,Female,occasional,11635,Electronics,5,Boots,No
1963,28,Male,rare,5152,Food,6,Hat,No
1964,36,Male,rare,10099,Electronics,5,Shorts,No
1965,21,Male,occasional,12418,Electronics,4,Pants,No
1966,34,Male,occasional,9388,Electronics,4,Sweater,No
1967,34,Female,frequent,12219,Beauty,6,Jacket,No
1968,24,Female,frequent,12179,Electronics,6,Dress,No
